Incident ID,Stolen,Type,index
1547196, Unknown, Unknown,0.0
1547117, Unknown, Unknown,0.0
1547192, Unknown, Unknown,0.0
1546989, Unknown, Unknown,0.0
1547005, Unknown, Unknown,0.0
1546925, Unknown, Unknown,0.0
1546399, Unknown, Unknown,0.0
1547340, Unknown, Unknown,0.0
1545948, Unknown, Unknown,0.0
1546363, Unknown, Unknown,0.0
1546228, Unknown, Unknown,0.0
1546155, Unknown, Unknown,0.0
1545659, Unknown, Unknown,0.0
1546031, Unknown, Handgun,0.0
1547545, Unknown, Unknown,0.0
1545888, Unknown, Unknown,0.0
1546343, Unknown, Rifle,0.0
1547793, Stolen, Handgun,0.0
1545714, Unknown, Unknown,0.0
1545596, Unknown, Unknown,0.0
1545736, Unknown, Unknown,0.0
1545769, Unknown, Unknown,0.0
1544094, Unknown, Unknown,0.0
1543892, Unknown, Unknown,0.0
1544568, Unknown, Unknown,0.0
1547349, Unknown, Unknown,0.0
1544251, Unknown, Unknown,0.0
1543904, Unknown, Unknown,0.0
1543900, Unknown, Unknown,0.0
1543738, Unknown, Unknown,0.0
1542989, Unknown, Handgun,0.0
1548254, Unknown, Unknown,0.0
1545364, Unknown, Unknown,0.0
1543317, Unknown, Unknown,0.0
1543605, Unknown, Unknown,0.0
1543466, Unknown, Unknown,0.0
1543107, Unknown, Unknown,0.0
1555445, Unknown, Unknown,0.0
1546745, Unknown, Unknown,0.0
1542881, Unknown, Unknown,0.0
1542878, Unknown, Unknown,0.0
1542687, Stolen, Unknown,0.0
1542334, Unknown, Unknown,0.0
1541679, Unknown, Unknown,0.0
1542211, Unknown, Unknown,0.0
1542075, Unknown, Unknown,0.0
1541665, Unknown, Unknown,0.0
1542022, Unknown, Unknown,0.0
1540829, Unknown, Unknown,0.0
1540785, Unknown, Unknown,0.0
1540690, Unknown, Unknown,0.0
1542138, Unknown, Unknown,0.0
1541254, Unknown, Unknown,0.0
1540806, Unknown, Unknown,0.0
1540778, Unknown, Unknown,0.0
1541033, Unknown, Unknown,0.0
1540742, Unknown, Unknown,0.0
1540739, Unknown, Unknown,0.0
1540326, Unknown, Unknown,0.0
1540590, Unknown, Unknown,0.0
1539572, Unknown, Unknown,0.0
1539814, Unknown, Unknown,0.0
1539653, Unknown, Unknown,0.0
1540100, Unknown, Rifle,0.0
1540098, Unknown, Unknown,0.0
1539881, Unknown, Unknown,0.0
1540064, Unknown, Unknown,0.0
1539026, Unknown, Unknown,0.0
1538916, Unknown, Unknown,0.0
1539189, Unknown, Unknown,0.0
1542600, Unknown, Handgun,0.0
1539599, Unknown, Rifle,0.0
1538835, Unknown, Unknown,0.0
1538721, Unknown, Unknown,0.0
1538354, Unknown, Unknown,0.0
1537341, Unknown, Unknown,0.0
1537281, Unknown, Unknown,0.0
1539459, Unknown, Unknown,0.0
1537127, Unknown, Unknown,0.0
1536730, Unknown, Unknown,0.0
1536787, Unknown, Unknown,0.0
1535868, Unknown, Unknown,0.0
1536139, Unknown, Unknown,0.0
1536562, Unknown, Unknown,0.0
1535756, Unknown, Unknown,0.0
1536162, Stolen, 9mm,0.0
1536855, Unknown, Unknown,0.0
1535308, Unknown, Unknown,0.0
1536518, Unknown, Unknown,0.0
1536036, Unknown, Unknown,0.0
1535352, Unknown, Unknown,0.0
1534922, Unknown, Unknown,0.0
1534918, Unknown, Unknown,0.0
1534838, Unknown, Unknown,0.0
1533833, Unknown, Handgun,0.0
1533794, Unknown, Unknown,0.0
1533634, Unknown, Unknown,0.0
1534145, Unknown, Unknown,0.0
1534143, Unknown, Unknown,0.0
1533392, Unknown, Unknown,0.0
1534056, Unknown, Unknown,0.0
1533218, Unknown, Handgun,0.0
1533744, Unknown, Unknown,0.0
1533184, Unknown, Unknown,0.0
1533193, Unknown, Unknown,0.0
1532036, Unknown, Handgun,0.0
1532719, Unknown, Unknown,0.0
1532688, Unknown, Unknown,0.0
1532229, Unknown, Unknown,0.0
1532609, Unknown, Unknown,0.0
1532388, Unknown, Unknown,0.0
1531565, Unknown, Unknown,0.0
1532137, Unknown, Unknown,0.0
1531935, Unknown, Unknown,0.0
1531622, Unknown, Unknown,0.0
1533719, Unknown, Unknown,0.0
1531546, Unknown, Unknown,0.0
1531501, Unknown, Unknown,0.0
1530537, Unknown, Unknown,0.0
1531663, Unknown, 9mm,0.0
1531656, Unknown, Unknown,0.0
1530910, Unknown, 22 LR,0.0
1530271, Unknown, Unknown,0.0
1530578, Unknown, Unknown,0.0
1530718, Unknown, Unknown,0.0
1530709, Unknown, Unknown,0.0
1530526, Unknown, Unknown,0.0
1530613, Unknown, Unknown,0.0
1529986, Unknown, Unknown,0.0
1530962, Unknown, Unknown,0.0
1529946, Unknown, Unknown,0.0
1530444, Unknown, Unknown,0.0
1529897, Unknown, Unknown,0.0
1530127, Unknown, Unknown,0.0
1530196, Unknown, Unknown,0.0
1530024, Unknown, Unknown,0.0
1530065, Unknown, Unknown,0.0
1529007, Unknown, Unknown,0.0
1529900, Unknown, Unknown,0.0
1530249, Unknown, Unknown,0.0
1529974, Unknown, Unknown,0.0
1529037, Unknown, Unknown,0.0
1529258, Unknown, Unknown,0.0
1529195, Unknown, Unknown,0.0
1528462, Unknown, Unknown,0.0
1528321, Unknown, Unknown,0.0
1528668, Unknown, Unknown,0.0
1528888, Unknown, Unknown,0.0
1528671, Unknown, Unknown,0.0
1527715, Unknown, Unknown,0.0
1527755, Unknown, Unknown,0.0
1528357, Unknown, Unknown,0.0
1528236, Unknown, Unknown,0.0
1527528, Unknown, Unknown,0.0
1527759, Unknown, Unknown,0.0
1528511, Unknown, Unknown,0.0
1528188, Unknown, Unknown,0.0
1527138, Unknown, Unknown,0.0
1526335, Unknown, Unknown,0.0
1526973, Unknown, Unknown,0.0
1528049, Unknown, Unknown,0.0
1525999, Unknown, Unknown,0.0
1526031, Unknown, Unknown,0.0
1529411, Unknown, Unknown,0.0
1526227, Unknown, Unknown,0.0
1525318, Unknown, Unknown,0.0
1533089, Unknown, Unknown,0.0
1526028, Unknown, Unknown,0.0
1525098, Unknown, Unknown,0.0
1525132, Unknown, Unknown,0.0
1525778, Unknown, Unknown,0.0
1525723, Unknown, Unknown,0.0
1525707, Unknown, Unknown,0.0
1526185, Unknown, Unknown,0.0
1524947, Unknown, Unknown,0.0
1524794, Unknown, Unknown,0.0
1525437, Unknown, Unknown,0.0
1524112, Unknown, Unknown,0.0
1525232, Stolen, Unknown,0.0
1525581, Unknown, Unknown,0.0
1524307, Unknown, Unknown,0.0
1525716, Unknown, Unknown,0.0
1525136, Stolen, Handgun,0.0
1523949, Unknown, Unknown,0.0
1524545, Unknown, Unknown,0.0
1524522, Unknown, Unknown,0.0
1523850, Unknown, Handgun,0.0
1524241, Unknown, Unknown,0.0
1523355, Unknown, Unknown,0.0
1524106, Unknown, Unknown,0.0
1523204, Unknown, Unknown,0.0
1524216, Unknown, Unknown,0.0
1523287, Unknown, Unknown,0.0
1522569, Unknown, Unknown,0.0
1522308, Unknown, Unknown,0.0
1523898, Unknown, Unknown,0.0
1522132, Unknown, Unknown,0.0
1523661, Unknown, Unknown,0.0
1521972, Unknown, Unknown,0.0
1522590, Unknown, Unknown,0.0
1521463, Unknown, Unknown,0.0
1521305, Unknown, Unknown,0.0
1521830, Unknown, Unknown,0.0
1521366, Unknown, Unknown,0.0
1520708, Unknown, Unknown,0.0
1520504, Unknown, Unknown,0.0
1520368, Unknown, Unknown,0.0
1523315, Unknown, Unknown,0.0
1544923, Unknown, Unknown,0.0
1520679, Unknown, Unknown,0.0
1519865, Unknown, Unknown,0.0
1519900, Unknown, Unknown,0.0
1520612, Unknown, Unknown,0.0
1520255, Unknown, Unknown,0.0
1519238, Unknown, Unknown,0.0
1519795, Unknown, Unknown,0.0
1520318, Unknown, Unknown,0.0
1518751, Unknown, Unknown,0.0
1519082, Unknown, Unknown,0.0
1519635, Unknown, Unknown,0.0
1519607, Unknown, Unknown,0.0
1518976, Unknown, Unknown,0.0
1519316, Unknown, Unknown,0.0
1519258, Unknown, Unknown,0.0
1520945, Unknown, Unknown,0.0
1518214, Unknown, Unknown,0.0
1518184, Unknown, Unknown,0.0
1518569, Unknown, Unknown,0.0
1518125, Unknown, Unknown,0.0
1517508, Unknown, Handgun,0.0
1517386, Unknown, Unknown,0.0
1516096, Unknown, Unknown,0.0
1516958, Unknown, Unknown,0.0
1516004, Unknown, Unknown,0.0
1515226, Unknown, Unknown,0.0
1515332, Unknown, Unknown,0.0
1515103, Unknown, Unknown,0.0
1515569, Unknown, Unknown,0.0
1514913, Unknown, Unknown,0.0
1515038, Unknown, Unknown,0.0
1515518, Unknown, Unknown,0.0
1516244, Unknown, Unknown,0.0
1514724, Unknown, Unknown,0.0
1514077, Unknown, Unknown,0.0
1520042, Unknown, Unknown,0.0
1514496, Unknown, Unknown,0.0
1514204, Unknown, Unknown,0.0
1513236, Unknown, Unknown,0.0
1513239, Unknown, 40 SW,0.0
1512453, Unknown, Unknown,0.0
1512376, Unknown, Unknown,0.0
1513174, Unknown, Unknown,0.0
1512988, Unknown, Unknown,0.0
1517370, Unknown, Unknown,0.0
1511650, Unknown, Unknown,0.0
1512127, Unknown, Unknown,0.0
1511206, Unknown, Unknown,0.0
1512015, Unknown, Unknown,0.0
1511471, Unknown, Unknown,0.0
1511288, Unknown, Unknown,0.0
1511185, Unknown, Unknown,0.0
1511463, Unknown, Unknown,0.0
1510627, Unknown, Unknown,0.0
1525330, Unknown, Handgun,0.0
1510011, Unknown, Unknown,0.0
1510336, Unknown, Unknown,0.0
1510131, Unknown, Unknown,0.0
1510578, Unknown, Unknown,0.0
1510433, Unknown, Unknown,0.0
1509865, Unknown, Unknown,0.0
1509418, Unknown, Unknown,0.0
1509510, Unknown, Unknown,0.0
1509661, Unknown, Unknown,0.0
1511175, Unknown, Unknown,0.0
1508895, Unknown, Unknown,0.0
1509302, Unknown, Unknown,0.0
1510172, Unknown, Unknown,0.0
1508546, Unknown, Unknown,0.0
1508859, Unknown, Unknown,0.0
1509548, Unknown, Unknown,0.0
1509011, Unknown, Unknown,0.0
1508982, Unknown, Unknown,0.0
1508830, Unknown, Unknown,0.0
1508903, Unknown, Unknown,0.0
1508818, Unknown, Unknown,0.0
1508815, Unknown, Unknown,0.0
1508163, Unknown, Unknown,0.0
1507736, Unknown, Unknown,0.0
1507725, Unknown, Unknown,0.0
1507497, Unknown, Unknown,0.0
1508124, Unknown, Unknown,0.0
1507822, Unknown, Unknown,0.0
1506828, Unknown, Handgun,0.0
1506823, Unknown, Unknown,0.0
1506280, Unknown, Handgun,0.0
1506419, Unknown, Unknown,0.0
1508784, Unknown, Unknown,0.0
1505397, Unknown, Unknown,0.0
1505354, Unknown, Handgun,0.0
1505840, Unknown, Unknown,0.0
1504828, Unknown, Unknown,0.0
1505360, Unknown, Unknown,0.0
1505270, Unknown, 40 SW,0.0
1505968, Unknown, Unknown,0.0
1504726, Unknown, Unknown,0.0
1504363, Unknown, Unknown,0.0
1504302, Unknown, Unknown,0.0
1504139, Unknown, Unknown,0.0
1504027, Unknown, Handgun,0.0
1505097, Unknown, Unknown,0.0
1505078, Unknown, Unknown,0.0
1506688, Unknown, Unknown,0.0
1504310, Unknown, Unknown,0.0
1503675, Unknown, Unknown,0.0
1504181, Unknown, Unknown,0.0
1504142, Unknown, Unknown,0.0
1503262, Unknown, Unknown,0.0
1503535, Unknown, Unknown,0.0
1502703, Unknown, Unknown,0.0
1502689, Unknown, Unknown,0.0
1502466, Unknown, Unknown,0.0
1502869, Unknown, Unknown,0.0
1502972, Unknown, Unknown,0.0
1503422, Unknown, Unknown,0.0
1501977, Unknown, Unknown,0.0
1501373, Unknown, Unknown,0.0
1501346, Unknown, Unknown,0.0
1502250, Unknown, 40 SW,0.0
1502487, Unknown, Unknown,0.0
1502161, Unknown, Unknown,0.0
1501320, Unknown, Unknown,0.0
1501350, Unknown, Unknown,0.0
1501338, Unknown, Unknown,0.0
1501170, Unknown, Unknown,0.0
1501064, Unknown, Unknown,0.0
1502268, Unknown, Unknown,0.0
1500735, Unknown, Unknown,0.0
1500641, Unknown, Unknown,0.0
1501284, Unknown, Unknown,0.0
1501248, Unknown, Unknown,0.0
1499524, Unknown, Unknown,0.0
1500006, Unknown, Unknown,0.0
1508469, Unknown, Unknown,0.0
1500115, Unknown, 22 LR,0.0
1500100, Unknown, Unknown,0.0
1499770, Unknown, Unknown,0.0
1499866, Unknown, Unknown,0.0
1499222, Unknown, Unknown,0.0
1499526, Unknown, Unknown,0.0
1499151, Unknown, Unknown,0.0
1499619, Unknown, Unknown,0.0
1502534, Unknown, Unknown,0.0
1499415, Unknown, Unknown,0.0
1500285, Unknown, Unknown,0.0
1500246, Unknown, Unknown,0.0
1499095, Unknown, Unknown,0.0
1499337, Unknown, Unknown,0.0
1499311, Unknown, Unknown,0.0
1499103, Unknown, Unknown,0.0
1499544, Unknown, Unknown,0.0
1498575, Unknown, Unknown,0.0
1498646, Unknown, Unknown,0.0
1498231, Unknown, Unknown,0.0
1498774, Unknown, Unknown,0.0
1498751, Unknown, Unknown,0.0
1499275, Unknown, Unknown,0.0
1498589, Unknown, Unknown,0.0
1498046, Unknown, Unknown,0.0
1497107, Unknown, Unknown,0.0
1497553, Unknown, Unknown,0.0
1497980, Unknown, Unknown,0.0
1497917, Unknown, Unknown,0.0
1497180, Unknown, Unknown,0.0
1496521, Unknown, Unknown,0.0
1496342, Unknown, Unknown,0.0
1496528, Unknown, Unknown,0.0
1496393, Unknown, Unknown,0.0
1495009, Unknown, Unknown,0.0
1494960, Unknown, Unknown,0.0
1494730, Unknown, Unknown,0.0
1494750, Unknown, 30-30 Win,0.0
1494523, Unknown, Handgun,0.0
1496063, Unknown, Unknown,0.0
1495247, Unknown, Unknown,0.0
1558156, Unknown, Unknown,0.0
1556829, Unknown, Unknown,0.0
1556855, Unknown, Shotgun,0.0
1556110, Unknown, Rifle,0.0
1556629, Unknown, Unknown,0.0
1555823, Unknown, Unknown,0.0
1555673, Unknown, Handgun,0.0
1554251, Unknown, Handgun,0.0
1553904, Unknown, Unknown,0.0
1553858, Unknown, Handgun,0.0
1553173, Unknown, Unknown,0.0
1552316, Unknown, Unknown,0.0
1551411, Unknown, Unknown,0.0
1551972, Unknown, Unknown,0.0
1553489, Unknown, Rifle,0.0
1551098, Unknown, 40 SW,0.0
1550315, Unknown, 9mm,0.0
1550449, Unknown, Unknown,0.0
1550200, Unknown, Unknown,0.0
1548518, Unknown, Unknown,0.0
1547956, Unknown, Unknown,0.0
1546480, Unknown, Handgun,0.0
1547323, Stolen, Unknown,0.0
1547735, Unknown, Unknown,0.0
1545423, Unknown, Unknown,0.0
1544990, Unknown, Unknown,0.0
1543208, Stolen, Unknown,0.0
1543478, Unknown, Unknown,0.0
1543427, Unknown, 223 Rem [AR-15],0.0
1542476, Unknown, Unknown,0.0
1541266, Unknown, Unknown,0.0
1540963, Unknown, 9mm,0.0
1541309, Not-stolen, Unknown,0.0
1540873, Unknown, Unknown,0.0
1539793, Unknown, Unknown,0.0
1539761, Unknown, Handgun,0.0
1539159, Unknown, Other,0.0
1538996, Unknown, Unknown,0.0
1539595, Unknown, Unknown,0.0
1536955, Unknown, Unknown,0.0
1535859, Unknown, Unknown,0.0
1535028, Unknown, Unknown,0.0
1535185, Unknown, Unknown,0.0
1535085, Stolen, Unknown,0.0
1533271, Unknown, Unknown,0.0
1533610, Unknown, Unknown,0.0
1535476, Unknown, Unknown,0.0
1532400, Unknown, Handgun,0.0
1531137, Unknown, Unknown,0.0
1531412, Unknown, Unknown,0.0
1531010, Unknown, Unknown,0.0
1531661, Unknown, Unknown,0.0
1530965, Unknown, Unknown,0.0
1531063, Unknown, Unknown,0.0
1542057, Unknown, Unknown,0.0
1528713, Unknown, 380 Auto,0.0
1526761, Unknown, Unknown,0.0
1526131, Stolen, Unknown,0.0
1526320, Unknown, Unknown,0.0
1523848, Unknown, Unknown,0.0
1522472, Unknown, Unknown,0.0
1522917, Unknown, Rifle,0.0
1523339, Unknown, Unknown,0.0
1521090, Unknown, Handgun,0.0
1520520, Unknown, Unknown,0.0
1527348, Not-stolen, 12 gauge,0.0
1520107, Unknown, Unknown,0.0
1521125, Unknown, Unknown,0.0
1519354, Unknown, Unknown,0.0
1518529, Unknown, Unknown,0.0
1517767, Unknown, Unknown,0.0
1517546, Unknown, Unknown,0.0
1517049, Unknown, Unknown,0.0
1515980, Stolen, Unknown,0.0
1515339, Unknown, Unknown,0.0
1514898, Unknown, Rifle,0.0
1515030, Unknown, Rifle,0.0
1516320, Unknown, Unknown,0.0
1514922, Unknown, Handgun,0.0
1512772, Unknown, Unknown,0.0
1511907, Unknown, Unknown,0.0
1511135, Unknown, Unknown,0.0
1509915, Unknown, Unknown,0.0
1509367, Unknown, Unknown,0.0
1508756, Unknown, Unknown,0.0
1506553, Unknown, Unknown,0.0
1504579, Unknown, 22 LR,0.0
1505334, Unknown, Unknown,0.0
1504619, Unknown, Unknown,0.0
1503927, Unknown, Handgun,0.0
1502475, Unknown, 40 SW,0.0
1502851, Unknown, Unknown,0.0
1501152, Unknown, Unknown,0.0
1501228, Unknown, Unknown,0.0
1500260, Unknown, Unknown,0.0
1499671, Unknown, Unknown,0.0
1499567, Unknown, Handgun,0.0
1499224, Unknown, Unknown,0.0
1501194, Unknown, Unknown,0.0
1494737, Unknown, Unknown,0.0
1494294, Unknown, Unknown,0.0
1494530, Unknown, Unknown,0.0
1495103, Unknown, Unknown,0.0
1494302, Unknown, Unknown,0.0
1498326, Unknown, Unknown,0.0
1491718, Unknown, Unknown,0.0
1490546, Unknown, Unknown,0.0
1488879, Unknown, Unknown,0.0
1488638, Unknown, Shotgun,0.0
1490607, Unknown, Unknown,0.0
1487550, Unknown, Unknown,0.0
1486568, Unknown, Unknown,0.0
1486893, Unknown, Unknown,0.0
1485322, Unknown, Unknown,0.0
1483899, Unknown, 9mm,0.0
1482238, Unknown, Unknown,0.0
1481936, Unknown, Unknown,0.0
1482469, Unknown, Unknown,0.0
1482423, Unknown, Unknown,0.0
1481968, Unknown, Unknown,0.0
1481415, Unknown, Unknown,0.0
1479992, Unknown, Unknown,0.0
1481097, Unknown, 9mm,0.0
1479182, Unknown, Unknown,0.0
1480024, Unknown, 223 Rem [AR-15],0.0
1485063, Unknown, Unknown,0.0
1477032, Unknown, Unknown,0.0
1476537, Unknown, Unknown,0.0
1475708, Unknown, Unknown,0.0
1473393, Stolen, Unknown,0.0
1474852, Unknown, Unknown,0.0
1473306, Unknown, Handgun,0.0
1470479, Unknown, Unknown,0.0
1465473, Unknown, Unknown,0.0
1465536, Unknown, 357 Mag,0.0
1466528, Unknown, Unknown,0.0
1464941, Unknown, Rifle,0.0
1462854, Unknown, Unknown,0.0
1462610, Unknown, 9mm,0.0
1461110, Unknown, Unknown,0.0
1462286, Unknown, Unknown,0.0
1459239, Unknown, Unknown,0.0
1460198, Unknown, Handgun,0.0
1457269, Unknown, Unknown,0.0
1457258, Unknown, Unknown,0.0
1456902, Unknown, Handgun,0.0
1457108, Unknown, Unknown,0.0
1455368, Unknown, Unknown,0.0
1453968, Unknown, Unknown,0.0
1453856, Unknown, Unknown,0.0
1453343, Unknown, Unknown,0.0
1455113, Unknown, Unknown,0.0
1453388, Unknown, Handgun,0.0
1453316, Unknown, Unknown,0.0
1455031, Unknown, Unknown,0.0
1453955, Unknown, Unknown,0.0
1450581, Unknown, Rifle,0.0
1449886, Unknown, Shotgun,0.0
1450859, Unknown, Unknown,0.0
1447821, Unknown, Handgun,0.0
1447491, Unknown, 9mm,0.0
1446409, Unknown, Handgun,0.0
1446499, Unknown, Unknown,0.0
1442733, Unknown, Unknown,0.0
1440596, Unknown, Handgun,0.0
1444493, Unknown, Unknown,0.0
1439323, Unknown, Handgun,0.0
1437995, Unknown, Unknown,0.0
1437834, Unknown, 223 Rem [AR-15],0.0
1437037, Unknown, Unknown,0.0
1434639, Unknown, Unknown,0.0
1436602, Unknown, Unknown,0.0
1437559, Unknown, Unknown,0.0
1433166, Unknown, Unknown,0.0
1430164, Unknown, Unknown,0.0
1431541, Unknown, Handgun,0.0
1429406, Unknown, Unknown,0.0
1428280, Unknown, Unknown,0.0
1427218, Unknown, Unknown,0.0
1427181, Unknown, Unknown,0.0
1426296, Unknown, Unknown,0.0
1429770, Unknown, Unknown,0.0
1424395, Unknown, Unknown,0.0
1423526, Unknown, Unknown,0.0
1424925, Unknown, Unknown,0.0
1421241, Stolen, Handgun,0.0
1419559, Unknown, Unknown,0.0
1419834, Unknown, Unknown,0.0
1419431, Unknown, Unknown,0.0
1418975, Unknown, Unknown,0.0
1418818, Unknown, Unknown,0.0
1418384, Not-stolen, Unknown,0.0
1417620, Unknown, Unknown,0.0
1416972, Unknown, Shotgun,0.0
1417080, Unknown, Unknown,0.0
1418578, Unknown, Unknown,0.0
1415323, Unknown, Unknown,0.0
1419903, Unknown, Unknown,0.0
1413663, Unknown, Unknown,0.0
1413510, Unknown, Unknown,0.0
1412302, Unknown, Handgun,0.0
1410916, Unknown, Unknown,0.0
1409965, Unknown, Unknown,0.0
1410011, Unknown, Unknown,0.0
1408146, Unknown, Unknown,0.0
1407338, Unknown, Unknown,0.0
1408646, Unknown, Unknown,0.0
1406147, Unknown, Unknown,0.0
1406974, Unknown, Unknown,0.0
1455974, Unknown, Unknown,0.0
1406563, Unknown, Unknown,0.0
1410272, Unknown, 9mm,0.0
1405954, Unknown, Unknown,0.0
1412206, Unknown, Unknown,0.0
1405012, Unknown, Unknown,0.0
1404771, Unknown, Handgun,0.0
1402529, Unknown, Unknown,0.0
1399436, Unknown, Unknown,0.0
1398159, Unknown, Unknown,0.0
1398153, Unknown, Unknown,0.0
1398927, Unknown, Unknown,0.0
1395723, Unknown, Unknown,0.0
1395374, Stolen, Unknown,0.0
1400050, Unknown, Unknown,0.0
1393281, Unknown, Unknown,0.0
1393162, Unknown, Unknown,0.0
1392942, Unknown, Unknown,0.0
1392351, Stolen, Handgun,0.0
1394434, Unknown, Unknown,0.0
1395097, Unknown, Handgun,0.0
1392677, Unknown, Unknown,0.0
1390919, Unknown, Unknown,0.0
1390793, Unknown, Unknown,0.0
1387642, Unknown, Unknown,0.0
1387168, Unknown, Unknown,0.0
1388834, Unknown, Unknown,0.0
1385486, Unknown, Unknown,0.0
1384330, Unknown, Unknown,0.0
1381613, Unknown, Shotgun,0.0
1377938, Unknown, Unknown,0.0
1376917, Unknown, Unknown,0.0
1377378, Unknown, Unknown,0.0
1372960, Unknown, Unknown,0.0
1370948, Unknown, Unknown,0.0
1372315, Unknown, 25 Auto,0.0
1370591, Unknown, Unknown,0.0
1370974, Unknown, 22 LR,0.0
1371988, Unknown, Unknown,0.0
1370249, Unknown, Handgun,0.0
1370287, Unknown, Unknown,0.0
1366615, Unknown, Handgun,0.0
1368008, Unknown, 9mm,0.0
1365495, Unknown, Unknown,0.0
1364591, Unknown, Unknown,0.0
1363434, Unknown, Unknown,0.0
1362942, Unknown, Handgun,0.0
1364291, Unknown, Unknown,0.0
1362434, Unknown, Unknown,0.0
1360750, Unknown, Unknown,0.0
1359562, Unknown, Unknown,0.0
1360810, Unknown, Unknown,0.0
1354947, Unknown, Unknown,0.0
1354713, Unknown, Unknown,0.0
1383237, Unknown, Handgun,0.0
1352829, Stolen, Unknown,0.0
1354026, Unknown, Unknown,0.0
1353439, Unknown, Unknown,0.0
1352207, Unknown, Unknown,0.0
1356292, Unknown, Unknown,0.0
1351519, Unknown, Handgun,0.0
1349563, Unknown, Unknown,0.0
1350746, Unknown, Unknown,0.0
1348185, Unknown, Unknown,0.0
1348026, Unknown, Handgun,0.0
1347878, Unknown, Unknown,0.0
1346113, Unknown, Unknown,0.0
1345043, Unknown, Unknown,0.0
1343682, Unknown, Unknown,0.0
1343015, Unknown, Unknown,0.0
1343223, Unknown, Unknown,0.0
1343205, Unknown, Unknown,0.0
1347871, Unknown, Unknown,0.0
1342924, Unknown, 22 LR,0.0
1341626, Unknown, Unknown,0.0
1340335, Unknown, Handgun,0.0
1340440, Unknown, Unknown,0.0
1334155, Unknown, Unknown,0.0
1333774, Unknown, Unknown,0.0
1331403, Unknown, Unknown,0.0
1331529, Unknown, Unknown,0.0
1329984, Unknown, Unknown,0.0
1329406, Unknown, Unknown,0.0
1326968, Unknown, Unknown,0.0
1323697, Unknown, Unknown,0.0
1323311, Unknown, Unknown,0.0
1323453, Unknown, Unknown,0.0
1322043, Unknown, Unknown,0.0
1320271, Unknown, Unknown,0.0
1321354, Unknown, Unknown,0.0
1320361, Unknown, Unknown,0.0
1318461, Unknown, 22 LR,0.0
1318649, Unknown, 25 Auto,0.0
1322220, Unknown, Unknown,0.0
1314249, Unknown, Unknown,0.0
1313441, Unknown, Rifle,0.0
1309738, Unknown, 357 Mag,0.0
1308070, Unknown, Unknown,0.0
1308482, Unknown, Unknown,0.0
1307368, Unknown, 410 gauge,0.0
1306428, Unknown, Unknown,0.0
1308718, Unknown, Unknown,0.0
1306395, Unknown, Unknown,0.0
1306941, Unknown, Unknown,0.0
1305643, Unknown, Unknown,0.0
1306011, Unknown, Unknown,0.0
1304982, Unknown, Unknown,0.0
1304673, Unknown, Unknown,0.0
1305283, Unknown, Handgun,0.0
1303798, Unknown, Unknown,0.0
1314478, Unknown, 9mm,0.0
1305697, Unknown, Unknown,0.0
1305254, Unknown, Unknown,0.0
1302992, Unknown, Unknown,0.0
1300600, Unknown, Unknown,0.0
1301688, Unknown, Unknown,0.0
1299668, Unknown, Unknown,0.0
1297524, Unknown, Handgun,0.0
1296573, Unknown, Unknown,0.0
1295963, Unknown, Unknown,0.0
1295161, Unknown, Rifle,0.0
1356860, Unknown, Unknown,0.0
1293992, Unknown, Rifle,0.0
1291882, Unknown, Handgun,0.0
1292019, Unknown, Unknown,0.0
1289551, Not-stolen, Handgun,0.0
1289802, Unknown, Unknown,0.0
1289271, Stolen, Unknown,0.0
1289265, Unknown, Unknown,0.0
1288497, Stolen, Handgun,0.0
1299646, Unknown, Unknown,0.0
1286304, Unknown, Unknown,0.0
1286417, Unknown, 9mm,0.0
1284928, Unknown, Handgun,0.0
1283079, Unknown, Unknown,0.0
1282886, Unknown, Unknown,0.0
1282603, Unknown, Unknown,0.0
1294928, Unknown, Unknown,0.0
1287865, Unknown, 308 Win,0.0
1281105, Unknown, Handgun,0.0
1281382, Unknown, Unknown,0.0
1280326, Unknown, Unknown,0.0
1283283, Unknown, Handgun,0.0
1278429, Stolen, 38 Spl,0.0
1280781, Unknown, 45 Auto,0.0
1278409, Unknown, Unknown,0.0
1278778, Unknown, 9mm,0.0
1277231, Unknown, Unknown,0.0
1277643, Unknown, Unknown,0.0
1277170, Unknown, 22 LR,0.0
1277695, Unknown, Unknown,0.0
1275012, Unknown, Unknown,0.0
1274111, Unknown, Unknown,0.0
1273730, Unknown, Handgun,0.0
1273747, Unknown, Shotgun,0.0
1273720, Unknown, Unknown,0.0
1274244, Unknown, Unknown,0.0
1275310, Unknown, Unknown,0.0
1273048, Unknown, Unknown,0.0
1272272, Stolen, Unknown,0.0
1275429, Unknown, Unknown,0.0
1271590, Unknown, 22 LR,0.0
1269978, Unknown, Unknown,0.0
1271151, Unknown, Unknown,0.0
1269471, Unknown, Unknown,0.0
1333192, Unknown, Unknown,0.0
1274252, Unknown, Unknown,0.0
1267974, Unknown, Handgun,0.0
1266905, Unknown, Unknown,0.0
1267534, Unknown, Unknown,0.0
1266173, Unknown, Unknown,0.0
1265736, Unknown, 38 Spl,0.0
1263209, Unknown, Rifle,0.0
1264802, Unknown, Unknown,0.0
1262836, Unknown, Unknown,0.0
1262235, Unknown, Handgun,0.0
1260953, Unknown, Unknown,0.0
1261110, Unknown, Unknown,0.0
1260484, Unknown, 223 Rem [AR-15],0.0
